# emapper version: emapper-1.0.3-40-g41a8498 emapper DB: 2.0
# command: ./emapper.py  -i Streptococcus_mitis_27098_8_103/annotation/Streptococcus_mitis_27098_8_103.faa --output Streptococcus_mitis_27098_8_103/Streptococcus_mitis_27098_8_103.eggnog -m diamond -d bact --override
# time: Mon Oct 26 07:20:16 2020
#query_name	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	best_tax_level	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction
ELBKOEGC_00001	246201.SM12261_1433	2.7e-12	79.0	Firmicutes			3.2.1.8	ko:K01181,ko:K03832					ko00000,ko01000,ko02000	2.C.1.1			Bacteria	1UJ2A@1239,COG0810@1,COG0810@2	NA|NA|NA	M	LPXTG cell wall anchor motif
ELBKOEGC_00214	246201.SM12261_0907	0.0	2279.2	Streptococcus mitis	pulA		2.3.1.12,3.2.1.1,3.2.1.41	ko:K00627,ko:K01176,ko:K01200,ko:K03646	ko00010,ko00020,ko00500,ko00620,ko01100,ko01110,ko01120,ko01130,ko01200,ko04973,map00010,map00020,map00500,map00620,map01100,map01110,map01120,map01130,map01200,map04973	M00307	R00209,R02108,R02111,R02112,R02569,R11262	RC00004,RC02742,RC02857	br01601,ko00000,ko00001,ko00002,ko01000,ko02000	2.C.1.2	CBM48,GH13		Bacteria	1TP3M@1239,2TPNV@28037,4HBP5@91061,COG0508@1,COG0508@2,COG1523@1,COG1523@2	NA|NA|NA	CG	Bacterial pullanase-associated domain
ELBKOEGC_00215	563038.HMPREF0851_00976	2.1e-119	435.3	Bacteria	mga			ko:K02538					ko00000,ko03000				Bacteria	COG3711@1,COG3711@2	NA|NA|NA	K	transcriptional antiterminator
ELBKOEGC_00216	1035187.HMPREF9959_1318	1e-69	269.6	Streptococcus mitis	mga			ko:K02538					ko00000,ko03000				Bacteria	1U4RZ@1239,2TQ8C@28037,4IEHQ@91061,COG3711@1,COG3711@2	NA|NA|NA	K	M protein trans-acting positive regulator (MGA) PRD domain
ELBKOEGC_00217	585202.SMSK321_1416	0.0	2322.7	Streptococcus mitis	rpoB	GO:0000428,GO:0005575,GO:0005622,GO:0005623,GO:0030880,GO:0032991,GO:0044424,GO:0044464,GO:0061695,GO:1902494,GO:1990234	2.7.7.6	ko:K03043	ko00230,ko00240,ko01100,ko03020,map00230,map00240,map01100,map03020	M00183	R00435,R00441,R00442,R00443	RC02795	br01611,ko00000,ko00001,ko00002,ko01000,ko03021,ko03400				Bacteria	1TP96@1239,2TNST@28037,4H9PK@91061,COG0085@1,COG0085@2	NA|NA|NA	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates
ELBKOEGC_00218	1008453.HMPREF9957_1617	0.0	2379.0	Streptococcus mitis	rpoC	GO:0000428,GO:0005575,GO:0005622,GO:0005623,GO:0030880,GO:0032991,GO:0044424,GO:0044464,GO:0061695,GO:1902494,GO:1990234	2.7.7.6	ko:K03046	ko00230,ko00240,ko01100,ko03020,map00230,map00240,map01100,map03020	M00183	R00435,R00441,R00442,R00443	RC02795	br01611,ko00000,ko00001,ko00002,ko01000,ko03021,ko03400				Bacteria	1TNYT@1239,2TP77@28037,4HA24@91061,COG0086@1,COG0086@2	NA|NA|NA	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates
ELBKOEGC_00219	246201.SM12261_0123	5.9e-165	586.6	Streptococcus mitis	licD3			ko:K07271					ko00000,ko01000				Bacteria	1TT6A@1239,2TNUB@28037,4HE2E@91061,COG3475@1,COG3475@2	NA|NA|NA	M	LicD family
ELBKOEGC_00220	246201.SM12261_0122	3.1e-198	697.6	Streptococcus mitis													Bacteria	1V0V9@1239,2TPKP@28037,4IPTF@91061,COG0438@1,COG0438@2	NA|NA|NA	M	Glycosyl transferases group 1
ELBKOEGC_00221	585204.SMSK597_1046	3.8e-171	607.4	Streptococcus mitis			2.4.1.166	ko:K00745					ko00000,ko01000		GT2		Bacteria	1VVRP@1239,2TNQS@28037,4IPZ5@91061,COG0463@1,COG0463@2	NA|NA|NA	M	Glycosyltransferase like family 2
ELBKOEGC_00222	246201.SM12261_0120	1.2e-264	918.7	Streptococcus mitis													Bacteria	1UZNZ@1239,2BX3B@1,2TPQ8@28037,2Z9BQ@2,4HGND@91061	NA|NA|NA	S	O-antigen polysaccharide polymerase Wzy
ELBKOEGC_00223	365659.smi_0771	1.7e-185	655.2	Streptococcus mitis													Bacteria	1V32E@1239,28NNE@1,2TPF8@28037,2ZBNQ@2,4HVDT@91061	NA|NA|NA		
ELBKOEGC_00224	1008453.HMPREF9957_0845	5.7e-111	407.1	Streptococcus mitis	mecA	GO:0006355,GO:0008150,GO:0009889,GO:0009890,GO:0009892,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0019219,GO:0019222,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0045892,GO:0045934,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0060255,GO:0065007,GO:0080090,GO:1902679,GO:1903506,GO:1903507,GO:2000112,GO:2000113,GO:2001141		ko:K16511					ko00000				Bacteria	1UZ7D@1239,2TPIT@28037,4HID6@91061,COG4862@1,COG4862@2	NA|NA|NA	NOT	Enables the recognition and targeting of unfolded and aggregated proteins to the ClpC protease or to other proteins involved in proteolysis
ELBKOEGC_00225	563038.HMPREF0851_00070	7.5e-236	822.8	Bacilli	hom	GO:0003674,GO:0003824,GO:0004412,GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0006082,GO:0006520,GO:0006566,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009066,GO:0009067,GO:0009088,GO:0009987,GO:0016020,GO:0016053,GO:0016491,GO:0016614,GO:0016616,GO:0019752,GO:0030312,GO:0040007,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044464,GO:0046394,GO:0055114,GO:0071704,GO:0071944,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	1.1.1.3,2.7.2.4	ko:K00003,ko:K12524	ko00260,ko00261,ko00270,ko00300,ko01100,ko01110,ko01120,ko01130,ko01230,map00260,map00261,map00270,map00300,map01100,map01110,map01120,map01130,map01230	M00016,M00017,M00018,M00526,M00527	R00480,R01773,R01775	RC00002,RC00043,RC00087	ko00000,ko00001,ko00002,ko01000			iNJ661.Rv1294,iSB619.SA_RS06610	Bacteria	1TQ2H@1239,4HBAP@91061,COG0460@1,COG0460@2	NA|NA|NA	E	homoserine dehydrogenase
ELBKOEGC_00226	585203.SMSK564_0178	2e-155	555.1	Streptococcus mitis	thrB	GO:0000096,GO:0000097,GO:0003674,GO:0003824,GO:0004413,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006555,GO:0006566,GO:0006790,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009066,GO:0009067,GO:0009069,GO:0009086,GO:0009088,GO:0009092,GO:0009987,GO:0016053,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019202,GO:0019752,GO:0040007,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044272,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	2.7.1.39	ko:K00872	ko00260,ko01100,ko01110,ko01120,ko01230,map00260,map01100,map01110,map01120,map01230	M00018	R01771	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000			iECSE_1348.ECSE_0003,iJN678.thrB,iLJ478.TM0545	Bacteria	1TRWS@1239,2TP32@28037,4HCQN@91061,COG0083@1,COG0083@2	NA|NA|NA	F	Catalyzes the ATP-dependent phosphorylation of L- homoserine to L-homoserine phosphate
ELBKOEGC_00227	888049.HMPREF8578_1676	2.9e-176	624.4	Streptococcus oralis	msrA		1.8.4.11,1.8.4.12	ko:K07304,ko:K07305,ko:K12267					ko00000,ko01000				Bacteria	1TQ3E@1239,1WNSE@1303,4HAIV@91061,COG0225@1,COG0225@2,COG0229@1,COG0229@2	NA|NA|NA	C	Has an important function as a repair enzyme for proteins that have been inactivated by oxidation. Catalyzes the reversible oxidation-reduction of methionine sulfoxide in proteins to methionine
ELBKOEGC_00228	861455.HMPREF9184_00883	4.6e-297	1026.5	Bacilli	yfiB1			ko:K06147,ko:K06148					ko00000,ko02000	3.A.1,3.A.1.106,3.A.1.109,3.A.1.21			Bacteria	1TP0B@1239,4H9SC@91061,COG1132@1,COG1132@2	NA|NA|NA	V	abc transporter atp-binding protein
ELBKOEGC_00229	585203.SMSK564_0181	1e-299	1035.4	Streptococcus mitis	XK27_10035			ko:K06147,ko:K11085	ko02010,map02010				ko00000,ko00001,ko01000,ko02000	3.A.1.106,3.A.1.109,3.A.1.21			Bacteria	1TP0B@1239,2TNQI@28037,4HCVN@91061,COG1132@1,COG1132@2	NA|NA|NA	V	ABC transporter transmembrane region
ELBKOEGC_00230	585204.SMSK597_1067	6.1e-230	803.1	Streptococcus mitis	mtaD		3.5.4.28,3.5.4.31	ko:K12960	ko00270,ko01100,map00270,map01100		R09660	RC00477	ko00000,ko00001,ko01000				Bacteria	1TP43@1239,2TP6S@28037,4HBV3@91061,COG0402@1,COG0402@2	NA|NA|NA	F	Amidohydrolase family
ELBKOEGC_00231	1035187.HMPREF9959_0495	2.3e-76	291.6	Streptococcus mitis	rplJ	GO:0003674,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0006412,GO:0006417,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010608,GO:0010629,GO:0015934,GO:0016020,GO:0017148,GO:0019222,GO:0019538,GO:0022625,GO:0022626,GO:0030312,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032268,GO:0032269,GO:0032991,GO:0034248,GO:0034249,GO:0034641,GO:0034645,GO:0040007,GO:0043021,GO:0043022,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0044877,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051246,GO:0051248,GO:0060255,GO:0065007,GO:0071704,GO:0071944,GO:0080090,GO:1901564,GO:1901566,GO:1901576,GO:1990904,GO:2000112,GO:2000113		ko:K02864,ko:K02935	ko03010,map03010	M00178,M00179			br01610,ko00000,ko00001,ko00002,ko03011				Bacteria	1V3JJ@1239,2TP64@28037,4HH0N@91061,COG0244@1,COG0244@2	NA|NA|NA	J	Forms part of the ribosomal stalk, playing a central role in the interaction of the ribosome with GTP-bound translation factors
ELBKOEGC_00232	1008453.HMPREF9957_0836	6.6e-52	209.9	Streptococcus mitis	rplL			ko:K02935	ko03010,map03010	M00178			br01610,ko00000,ko00001,ko00002,ko03011				Bacteria	1V6EI@1239,2TPUU@28037,4HIGQ@91061,COG0222@1,COG0222@2	NA|NA|NA	J	Forms part of the ribosomal stalk which helps the ribosome interact with GTP-bound translation factors. Is thus essential for accurate translation
ELBKOEGC_00233	1000588.HMPREF9965_1565	1.8e-12	77.4	Streptococcus mitis													Bacteria	1U4KS@1239,2DIF9@1,2TQ1F@28037,30329@2,4IECI@91061	NA|NA|NA		
ELBKOEGC_00235	563038.HMPREF0851_00082	6e-123	446.8	Bacilli													Bacteria	1TQ0D@1239,4HDA9@91061,COG0745@1,COG0745@2	NA|NA|NA	KT	Transcriptional regulatory protein, C terminal
ELBKOEGC_00236	563038.HMPREF0851_00083	1.2e-184	652.5	Firmicutes			2.7.13.3	ko:K10681,ko:K20487	ko02020,ko02024,map02020,map02024	M00468,M00816			ko00000,ko00001,ko00002,ko01000,ko01001,ko02022				Bacteria	1VXY5@1239,COG0642@1,COG0642@2	NA|NA|NA	T	His Kinase A (phosphoacceptor) domain
ELBKOEGC_00237	563038.HMPREF0851_00083	4.2e-32	143.3	Firmicutes			2.7.13.3	ko:K10681,ko:K20487	ko02020,ko02024,map02020,map02024	M00468,M00816			ko00000,ko00001,ko00002,ko01000,ko01001,ko02022				Bacteria	1VXY5@1239,COG0642@1,COG0642@2	NA|NA|NA	T	His Kinase A (phosphoacceptor) domain
ELBKOEGC_00238	563038.HMPREF0851_00084	3.6e-120	437.6	Bacilli	mutF			ko:K01990,ko:K20490	ko02010,ko02020,ko02024,map02010,map02020,map02024	M00254,M00817			ko00000,ko00001,ko00002,ko02000	3.A.1,3.A.1.124.1,3.A.1.124.2,3.A.1.124.6			Bacteria	1VVRQ@1239,4HWA2@91061,COG1131@1,COG1131@2	NA|NA|NA	V	AAA domain, putative AbiEii toxin, Type IV TA system
ELBKOEGC_00239	585202.SMSK321_0983	8.4e-123	446.4	Streptococcus mitis													Bacteria	1U4SD@1239,2DKFG@1,2TQ94@28037,309BW@2,4IEI3@91061	NA|NA|NA	S	ABC-2 family transporter protein
ELBKOEGC_00241	585203.SMSK564_0197	7.8e-112	409.8	Streptococcus mitis													Bacteria	1U4S0@1239,2DKFB@1,2TQ8G@28037,309BP@2,4IEHS@91061	NA|NA|NA		
ELBKOEGC_00242	1095737.HMPREF1110_0991	1.1e-258	898.7	Streptococcus mitis	gdhA		1.4.1.4	ko:K00262	ko00220,ko00250,ko00910,ko01100,map00220,map00250,map00910,map01100		R00248	RC00006,RC02799	ko00000,ko00001,ko01000				Bacteria	1TP45@1239,2TNUF@28037,4HAEI@91061,COG0334@1,COG0334@2	NA|NA|NA	C	Belongs to the Glu Leu Phe Val dehydrogenases family
ELBKOEGC_00243	1035187.HMPREF9959_0269	4e-178	630.6	Streptococcus mitis	pyrD	GO:0003674,GO:0003824,GO:0004152,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006206,GO:0006207,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009112,GO:0009987,GO:0016491,GO:0016627,GO:0016635,GO:0018130,GO:0019856,GO:0034641,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0046112,GO:0046483,GO:0055086,GO:0055114,GO:0071704,GO:0072527,GO:0072528,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	1.3.1.14,1.3.98.1	ko:K00226,ko:K02823,ko:K17828	ko00240,ko01100,map00240,map01100	M00051	R01867,R01869	RC00051	ko00000,ko00001,ko00002,ko01000				Bacteria	1TPFV@1239,2TPHK@28037,4HBFE@91061,COG0167@1,COG0167@2	NA|NA|NA	F	Catalyzes the conversion of dihydroorotate to orotate
ELBKOEGC_00244	585203.SMSK564_0200	2.4e-184	651.4	Streptococcus mitis	holA		2.7.7.7	ko:K02340	ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440	M00260	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko00002,ko01000,ko03032,ko03400				Bacteria	1TRM0@1239,2TNMB@28037,4HBB4@91061,COG1466@1,COG1466@2	NA|NA|NA	L	DNA polymerase III, delta subunit
ELBKOEGC_00245	1035187.HMPREF9959_0271	2.5e-112	411.4	Streptococcus mitis	sodA	GO:0005575,GO:0005576	1.15.1.1	ko:K04564	ko04013,ko04068,ko04146,ko04211,ko04212,ko04213,ko05016,map04013,map04068,map04146,map04211,map04212,map04213,map05016				ko00000,ko00001,ko01000				Bacteria	1TPXT@1239,2TP4Z@28037,4HA6U@91061,COG0605@1,COG0605@2	NA|NA|NA	C	Destroys radicals which are normally produced within the cells and which are toxic to biological systems
ELBKOEGC_00246	585202.SMSK321_0265	1.4e-74	285.8	Streptococcus mitis	yutD												Bacteria	1VA85@1239,2TNER@28037,4HKF7@91061,COG4470@1,COG4470@2	NA|NA|NA	S	Protein of unknown function (DUF1027)
ELBKOEGC_00247	1008453.HMPREF9957_0830	3.4e-205	720.7	Streptococcus mitis	rlmN	GO:0000154,GO:0001510,GO:0003674,GO:0003824,GO:0006139,GO:0006364,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0008168,GO:0008173,GO:0008175,GO:0008649,GO:0008757,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016740,GO:0016741,GO:0022613,GO:0030488,GO:0031167,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0043412,GO:0043414,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0070475,GO:0071704,GO:0071840,GO:0090304,GO:0140098,GO:0140101,GO:0140102,GO:1901360	2.1.1.192	ko:K06941					ko00000,ko01000,ko03009				Bacteria	1TPVF@1239,2TNQW@28037,4H9NU@91061,COG0820@1,COG0820@2	NA|NA|NA	J	Specifically methylates position 2 of adenine 2503 in 23S rRNA and position 2 of adenine 37 in tRNAs
ELBKOEGC_00248	246201.SM12261_1274	1e-84	319.3	Streptococcus mitis													Bacteria	1VKIA@1239,2TP66@28037,4HQZW@91061,COG4767@1,COG4767@2	NA|NA|NA	V	VanZ like family
ELBKOEGC_00249	585202.SMSK321_0268	8.6e-295	1018.8	Streptococcus mitis	yfmM			ko:K06158					ko00000,ko03012				Bacteria	1TPAX@1239,2TNJU@28037,4HC58@91061,COG0488@1,COG0488@2	NA|NA|NA	S	ABC transporter
ELBKOEGC_00250	1008453.HMPREF9957_0827	6.1e-127	460.3	Streptococcus mitis	ppiA		5.2.1.8	ko:K01802,ko:K03767,ko:K03768	ko01503,ko04217,map01503,map04217				ko00000,ko00001,ko01000,ko03110,ko04147				Bacteria	1TRHW@1239,2TNJJ@28037,4HEM1@91061,COG0652@1,COG0652@2	NA|NA|NA	M	PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides
ELBKOEGC_00251	1035187.HMPREF9959_0278	2.3e-31	141.0	Streptococcus mitis				ko:K07729					ko00000,ko03000				Bacteria	1VC4J@1239,2TPZJ@28037,4HM8Y@91061,COG1476@1,COG1476@2	NA|NA|NA	K	Cro/C1-type HTH DNA-binding domain
ELBKOEGC_00252	1035187.HMPREF9959_0279	1.9e-101	375.2	Streptococcus mitis													Bacteria	1U4C6@1239,2DKB4@1,2TPFS@28037,3092R@2,4IE3Z@91061	NA|NA|NA		
ELBKOEGC_00253	1000588.HMPREF9965_1486	1.4e-43	181.8	Streptococcus mitis	rpsP	GO:0000028,GO:0000217,GO:0000400,GO:0003674,GO:0003676,GO:0003677,GO:0003735,GO:0003824,GO:0004518,GO:0004519,GO:0004520,GO:0004536,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006139,GO:0006259,GO:0006412,GO:0006518,GO:0006725,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0016043,GO:0016787,GO:0016788,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0022626,GO:0022627,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0042254,GO:0042255,GO:0042274,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0046483,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0090304,GO:0090305,GO:0097159,GO:0140097,GO:1901360,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904		ko:K02959	ko03010,map03010	M00178			br01610,ko00000,ko00001,ko00002,ko03011,ko03029				Bacteria	1VA0X@1239,2TPX3@28037,4HKNN@91061,COG0228@1,COG0228@2	NA|NA|NA	J	Ribosomal protein S16
ELBKOEGC_00254	1000588.HMPREF9965_1485	4.7e-35	153.3	Streptococcus mitis	ylqC			ko:K06960					ko00000				Bacteria	1VEG7@1239,2TPYC@28037,4HNX0@91061,COG1837@1,COG1837@2	NA|NA|NA	S	KH domain
ELBKOEGC_00255	246201.SM12261_1282	6e-74	283.5	Streptococcus mitis													Bacteria	1U4Q0@1239,29NCP@1,2TQ55@28037,309AJ@2,4IEFT@91061	NA|NA|NA		
ELBKOEGC_00256	888049.HMPREF8578_1650	5.8e-138	496.9	Streptococcus oralis													Bacteria	1W19S@1239,1WQ48@1303,4HZ70@91061,COG0596@1,COG0596@2	NA|NA|NA	S	Alpha/beta hydrolase family
ELBKOEGC_00257	1008453.HMPREF9957_0821	2.4e-92	344.7	Streptococcus mitis	rimM	GO:0000028,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009987,GO:0010467,GO:0016043,GO:0016070,GO:0016072,GO:0022607,GO:0022613,GO:0022618,GO:0030490,GO:0034470,GO:0034622,GO:0034641,GO:0034660,GO:0040007,GO:0042254,GO:0042255,GO:0042274,GO:0043170,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0090304,GO:1901360		ko:K02860					ko00000,ko03009				Bacteria	1V6HD@1239,2TPBW@28037,4HH3H@91061,COG0806@1,COG0806@2	NA|NA|NA	J	An accessory protein needed during the final step in the assembly of 30S ribosomal subunit, possibly for assembly of the head region. Probably interacts with S19. Essential for efficient processing of 16S rRNA. May be needed both before and after RbfA during the maturation of 16S rRNA. It has affinity for free ribosomal 30S subunits but not for 70S ribosomes
ELBKOEGC_00258	1054460.SPPN_03970	1.3e-133	482.3	Bacilli	trmD	GO:0000287,GO:0001510,GO:0002939,GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0008168,GO:0008173,GO:0008175,GO:0008757,GO:0009019,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016423,GO:0016740,GO:0016741,GO:0016772,GO:0016779,GO:0030488,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0040007,GO:0042802,GO:0043167,GO:0043169,GO:0043170,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0046872,GO:0050518,GO:0052906,GO:0070567,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360	2.1.1.228,4.6.1.12	ko:K00554,ko:K01770	ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130	M00096	R00597,R05637	RC00002,RC00003,RC00334,RC01440	ko00000,ko00001,ko00002,ko01000,ko03016				Bacteria	1TPBV@1239,4HBFV@91061,COG0336@1,COG0336@2	NA|NA|NA	J	Belongs to the RNA methyltransferase TrmD family
ELBKOEGC_00259	246201.SM12261_1286	2.2e-54	218.0	Streptococcus mitis	nrdD_1		1.1.98.6,1.17.4.1	ko:K00525,ko:K21636	ko00230,ko00240,ko01100,map00230,map00240,map01100	M00053	R02017,R02018,R02019,R02024,R11633,R11634,R11635,R11636	RC00613	ko00000,ko00001,ko00002,ko01000,ko03400				Bacteria	1TT3U@1239,2TPTH@28037,4IE7N@91061,COG0209@1,COG0209@2	NA|NA|NA	F	ATP cone domain
ELBKOEGC_00260	1008453.HMPREF9957_0818	2.8e-51	207.6	Streptococcus mitis													Bacteria	1U4GH@1239,2DKCA@1,2TPU6@28037,3095H@2,4IE8G@91061	NA|NA|NA		
ELBKOEGC_00261	1008453.HMPREF9957_0817	1.6e-34	151.4	Streptococcus mitis	XK27_12190												Bacteria	1VEFE@1239,2TPZU@28037,4HNSP@91061,COG4443@1,COG4443@2	NA|NA|NA	S	Transcriptional Coactivator p15 (PC4)
ELBKOEGC_00262	365659.smi_0834	3.5e-86	324.3	Streptococcus mitis	bioY			ko:K03523	ko02010,map02010	M00581,M00582			ko00000,ko00001,ko00002,ko02000	2.A.88.1,2.A.88.2			Bacteria	1VCSK@1239,2TPDQ@28037,4IR8H@91061,COG1268@1,COG1268@2	NA|NA|NA	S	BioY family
ELBKOEGC_00263	1035187.HMPREF9959_0301	2.4e-256	891.0	Streptococcus mitis	gor	GO:0000166,GO:0003674,GO:0003824,GO:0004362,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0008150,GO:0008152,GO:0009636,GO:0009987,GO:0015036,GO:0015037,GO:0015038,GO:0016209,GO:0016491,GO:0016651,GO:0016667,GO:0016668,GO:0036094,GO:0042221,GO:0043167,GO:0043168,GO:0044424,GO:0044464,GO:0048037,GO:0050660,GO:0050662,GO:0050896,GO:0051716,GO:0055114,GO:0070887,GO:0071949,GO:0097159,GO:0097237,GO:0098754,GO:0098869,GO:1901265,GO:1901363,GO:1990748	1.8.1.7	ko:K00383	ko00480,ko04918,map00480,map04918		R00094,R00115	RC00011	ko00000,ko00001,ko01000			iZ_1308.Z4900	Bacteria	1TQFH@1239,2TNYS@28037,4HCT8@91061,COG1249@1,COG1249@2	NA|NA|NA	C	Pyridine nucleotide-disulphide oxidoreductase
ELBKOEGC_00264	585202.SMSK321_0289	1.1e-201	709.1	Streptococcus mitis	acrA	GO:0003674,GO:0005488,GO:0005515,GO:0042802		ko:K02005					ko00000				Bacteria	1V158@1239,2TPCE@28037,4HC7M@91061,COG0845@1,COG0845@2	NA|NA|NA	M	Barrel-sandwich domain of CusB or HlyD membrane-fusion
ELBKOEGC_00265	563038.HMPREF0851_00135	1.8e-122	445.3	Bacilli	macB			ko:K02003		M00258			ko00000,ko00002,ko02000	3.A.1			Bacteria	1TPBJ@1239,4HBMF@91061,COG1136@1,COG1136@2	NA|NA|NA	V	ABC transporter, ATP-binding protein
ELBKOEGC_00266	246201.SM12261_1293	4.2e-215	753.8	Streptococcus mitis				ko:K02004		M00258			ko00000,ko00002,ko02000	3.A.1			Bacteria	1TPUU@1239,2TP11@28037,4HATE@91061,COG0577@1,COG0577@2	NA|NA|NA	V	MacB-like periplasmic core domain
